"constituency_code","constituency_name","polling_station_code","polling_station_name","julius_makau_malombe","jonathan_mwangangi_mueke","david_musila","charity_kaluki_ngilu","votes_cast","rejected_votes","valid_votes","mueke_share","malombe_share","musila_share","ngilu_share","rejection_rate","mueke_vs_malombe","mueke_vs_musila","winner","cluster"
"69","MWINGI CENTRAL","15069034103302","MWINGI PRIMARY SCHOOL",153,10,137,0,303,3,300,3.33333333333333,51,45.6666666666667,0,0.99009900990099,-143,-127,"Malombe","2"
"69","MWINGI CENTRAL","15069034103401","MWINGI SECONDARY SCHOOL",104,4,72,1,184,3,181,2.20994475138122,57.4585635359116,39.7790055248619,0.552486187845304,1.6304347826087,-100,-68,"Malombe","3"
"69","MWINGI CENTRAL","15069034103402","MWINGI SECONDARY SCHOOL",107,4,88,0,206,1,205,1.95121951219512,52.1951219512195,42.9268292682927,0,0.485436893203883,-103,-84,"Malombe","3"
"69","MWINGI CENTRAL","15069034103501","MWINGI WHOLE SALE MARKET",129,13,137,2,284,3,281,4.62633451957295,45.9074733096085,48.7544483985765,0.711743772241993,1.05633802816901,-116,-124,"Musila","2"
"69","MWINGI CENTRAL","15069034103601","NDIUNI PRIMARY SCHOOL",64,7,28,0,106,13,93,7.52688172043011,68.8172043010753,30.1075268817204,0,12.2641509433962,-57,-21,"Malombe","1"
"69","MWINGI CENTRAL","15069034103701","NZULI PRIMARY SCHOOL",53,1,52,0,124,18,106,0.943396226415094,50,49.0566037735849,0,14.5161290322581,-52,-51,"Malombe","1"
"69","MWINGI CENTRAL","15069034103801","SYOMIKUKU PRIMARY SCHOOL",253,11,137,3,407,3,404,2.72277227722772,62.6237623762376,33.9108910891089,0.742574257425743,0.737100737100737,-242,-126,"Malombe","2"
"69","MWINGI CENTRAL","15069034103901","THITHA PRIMARY SCHOOL",183,3,60,1,247,0,247,1.21457489878543,74.0890688259109,24.2914979757085,0.404858299595142,0,-180,-57,"Malombe","2"
"69","MWINGI CENTRAL","15069034103902","THITHA PRIMARY SCHOOL",177,3,57,0,243,6,237,1.26582278481013,74.6835443037975,24.0506329113924,0,2.46913580246914,-174,-54,"Malombe","2"
"69","MWINGI CENTRAL","15069034104001","WAASYA PRIMARY SCHOOL",283,7,57,0,350,3,347,2.01729106628242,81.5561959654179,16.4265129682997,0,0.857142857142857,-276,-50,"Malombe","2"
"69","MWINGI CENTRAL","15069034104101","YAMBYU SECONDARY SCHOOL",152,2,36,1,191,0,191,1.04712041884817,79.5811518324607,18.848167539267,0.523560209424084,0,-150,-34,"Malombe","3"
"69","MWINGI CENTRAL","15069034117501","KAVINGASI PRIMARY SCHOOL",102,0,8,2,112,0,112,0,91.0714285714286,7.14285714285714,1.78571428571429,0,-102,-8,"Malombe","3"
"69","MWINGI CENTRAL","15069034117601","KANZOKA PRIMARY SCHOOL",105,1,10,1,118,1,117,0.854700854700855,89.7435897435898,8.54700854700855,0.854700854700855,0.847457627118644,-104,-9,"Malombe","3"
"69","MWINGI CENTRAL","15069034117701","KWA KAKA SHOPPING CENTRE",31,0,20,0,59,8,51,0,60.7843137254902,39.2156862745098,0,13.5593220338983,-31,-20,"Malombe","1"
"69","MWINGI CENTRAL","15069034117801","KALILII ECDE CENTER",68,0,23,2,93,0,93,0,73.1182795698925,24.7311827956989,2.1505376344086,0,-68,-23,"Malombe","3"
"69","MWINGI CENTRAL","15069034117901","KATHANAWANI PRIMARY SCHOOL",20,11,45,0,77,1,76,14.4736842105263,26.3157894736842,59.2105263157895,0,1.2987012987013,-9,-34,"Musila","3"
"69","MWINGI CENTRAL","15069034204201","IVUUSYA PRIMARY SCHOOL",141,4,227,3,383,8,375,1.06666666666667,37.6,60.5333333333333,0.8,2.088772845953,-137,-223,"Musila","2"
"69","MWINGI CENTRAL","15069034204301","KALANGA PRIMARY SCHOOL",52,2,256,2,314,2,312,0.641025641025641,16.6666666666667,82.051282051282,0.641025641025641,0.636942675159236,-50,-254,"Musila","2"
"69","MWINGI CENTRAL","15069034204401","KALULU PRIMARY SCHOOL",103,3,24,2,133,1,132,2.27272727272727,78.030303030303,18.1818181818182,1.51515151515152,0.75187969924812,-100,-21,"Malombe","3"
"69","MWINGI CENTRAL","15069034204501","KAMULALANI PRIMARY SCHOOL",36,3,66,0,116,11,105,2.85714285714286,34.2857142857143,62.8571428571429,0,9.48275862068965,-33,-63,"Musila","1"
"69","MWINGI CENTRAL","15069034204601","KAVISU PRIMARY SCHOOL",168,3,60,1,182,4,178,1.68539325842697,94.3820224719101,33.7078651685393,0.561797752808989,2.1978021978022,-165,-57,"Malombe","3"
"69","MWINGI CENTRAL","15069034204701","KIISU PRIMARY SCHOOL",91,6,39,0,137,1,136,4.41176470588235,66.9117647058823,28.6764705882353,0,0.72992700729927,-85,-33,"Malombe","3"
"69","MWINGI CENTRAL","15069034204801","KIWANZA PRIMARY SCHOOL",48,1,129,1,182,3,179,0.558659217877095,26.8156424581006,72.0670391061452,0.558659217877095,1.64835164835165,-47,-128,"Musila","3"
"69","MWINGI CENTRAL","15069034204901","KWA NGANGA PRIMARY SCHOOL",102,2,36,1,142,1,141,1.41843971631206,72.3404255319149,25.531914893617,0.709219858156028,0.704225352112676,-100,-34,"Malombe","3"
"69","MWINGI CENTRAL","15069034205001","KYALAMOKO  PRIMARY SCHOOL",46,2,73,0,121,0,121,1.65289256198347,38.0165289256198,60.3305785123967,0,0,-44,-71,"Musila","3"
"69","MWINGI CENTRAL","15069034205101","KYANGU PRIMARY SCHOOL",144,8,99,0,253,2,251,3.18725099601594,57.3705179282869,39.4422310756972,0,0.790513833992095,-136,-91,"Malombe","2"
"69","MWINGI CENTRAL","15069034205201","LEVUNI PRIMARY SCHOOL",35,2,33,0,87,17,70,2.85714285714286,50,47.1428571428571,0,19.5402298850575,-33,-31,"Malombe","1"
"69","MWINGI CENTRAL","15069034205301","MAAI PRIMARY SCHOOL",215,0,53,1,296,28,268,0,80.2238805970149,19.7761194029851,0.373134328358209,9.45945945945946,-215,-53,"Malombe","1"
"69","MWINGI CENTRAL","15069034205401","MANDOVE PRIMARY SCHOOL",15,1,81,0,98,1,97,1.03092783505155,15.4639175257732,83.5051546391753,0,1.02040816326531,-14,-80,"Musila","3"
"69","MWINGI CENTRAL","15069034205501","MASAVI PRIMARY SCHOOL",228,3,30,3,266,2,264,1.13636363636364,86.3636363636364,11.3636363636364,1.13636363636364,0.75187969924812,-225,-27,"Malombe","2"
"69","MWINGI CENTRAL","15069034205502","MASAVI PRIMARY SCHOOL",230,1,23,2,257,1,256,0.390625,89.84375,8.984375,0.78125,0.389105058365759,-229,-22,"Malombe","2"
"69","MWINGI CENTRAL","15069034205601","MBOTI PRIMARY SCHOOL",24,1,115,2,146,4,142,0.704225352112676,16.9014084507042,80.9859154929577,1.40845070422535,2.73972602739726,-23,-114,"Musila","3"
"69","MWINGI CENTRAL","15069034205701","MULINDE PRIMARY SCHOOL",86,4,193,1,286,2,284,1.40845070422535,30.2816901408451,67.9577464788732,0.352112676056338,0.699300699300699,-82,-189,"Musila","2"
"69","MWINGI CENTRAL","15069034205801","MUSOVO PRIMARY SCHOOL",100,4,210,3,327,10,317,1.26182965299685,31.5457413249211,66.2460567823344,0.946372239747634,3.05810397553517,-96,-206,"Musila","2"
"69","MWINGI CENTRAL","15069034205901","MUTHUKA PRIMARY SCHOOL",159,8,235,1,405,2,403,1.98511166253102,39.454094292804,58.3126550868486,0.248138957816377,0.493827160493827,-151,-227,"Musila","2"
"69","MWINGI CENTRAL","15069034206101","MWANIA PRIMARY SCHOOL",96,7,89,0,199,7,192,3.64583333333333,50,46.3541666666667,0,3.51758793969849,-89,-82,"Malombe","3"
"69","MWINGI CENTRAL","15069034206201","MWANZELE TRADING CENTER",7,0,16,0,23,0,23,0,30.4347826086957,69.5652173913043,0,0,-7,-16,"Musila","3"
"69","MWINGI CENTRAL","15069034206301","MWASUMA PRIMARY SCHOOL",144,6,39,5,197,3,194,3.09278350515464,74.2268041237113,20.1030927835052,2.57731958762887,1.52284263959391,-138,-33,"Malombe","3"
"69","MWINGI CENTRAL","15069034206401","MYUUNI PRIMARY SCHOOL",147,1,150,1,311,12,299,0.334448160535117,49.1638795986622,50.1672240802676,0.334448160535117,3.85852090032154,-146,-149,"Musila","2"
"69","MWINGI CENTRAL","15069034206501","NDIAMUMO PRIMARY SCHOOL",182,1,21,2,206,0,206,0.485436893203883,88.3495145631068,10.1941747572816,0.970873786407767,0,-181,-20,"Malombe","3"
"69","MWINGI CENTRAL","15069034206601","NGOONI PRIMARY SCHOOL",49,1,51,0,113,12,101,0.99009900990099,48.5148514851485,50.4950495049505,0,10.6194690265487,-48,-50,"Musila","1"
"69","MWINGI CENTRAL","15069034206701","NGUNI HEALTH CENTER",176,11,79,1,305,38,267,4.11985018726592,65.9176029962547,29.5880149812734,0.374531835205993,12.4590163934426,-165,-68,"Malombe","1"
"69","MWINGI CENTRAL","15069034206801","NGUNI PRIMARY SCHOOL",118,8,61,0,204,17,187,4.27807486631016,63.1016042780749,32.620320855615,0,8.33333333333333,-110,-53,"Malombe","1"
"69","MWINGI CENTRAL","15069034206802","NGUNI PRIMARY SCHOOL",112,6,63,1,186,4,182,3.2967032967033,61.5384615384615,34.6153846153846,0.549450549450549,2.1505376344086,-106,-57,"Malombe","3"
"69","MWINGI CENTRAL","15069034206901","NZENGENI PRIMARY SCHOOL",80,2,100,2,184,0,184,1.08695652173913,43.4782608695652,54.3478260869565,1.08695652173913,0,-78,-98,"Musila","3"
"69","MWINGI CENTRAL","15069034207001","NZIKANI PRIMARY SCHOOL",14,0,64,1,79,0,79,0,17.7215189873418,81.0126582278481,1.26582278481013,0,-14,-64,"Musila","3"
"69","MWINGI CENTRAL","15069034207101","NZOUNI PRIMARY SCHOOL",72,4,154,0,254,24,230,1.73913043478261,31.304347826087,66.9565217391304,0,9.44881889763779,-68,-150,"Musila","1"
"69","MWINGI CENTRAL","15069034207102","NZOUNI PRIMARY SCHOOL",70,0,168,1,258,19,239,0,29.2887029288703,70.2928870292887,0.418410041841004,7.36434108527132,-70,-168,"Musila","1"
"69","MWINGI CENTRAL","15069034207201","SOSOMA PRIMARY SCHOOL",59,1,46,1,110,3,107,0.934579439252336,55.1401869158878,42.9906542056075,0.934579439252336,2.72727272727273,-58,-45,"Malombe","3"
"69","MWINGI CENTRAL","15069034207301","SYUMIKU  PRIMARY SCHOOL",64,2,93,3,164,2,162,1.23456790123457,39.5061728395062,57.4074074074074,1.85185185185185,1.21951219512195,-62,-91,"Musila","3"
"69","MWINGI CENTRAL","15069034207401","SYUNOO PRIMARY SCHOOL",74,1,29,1,112,7,105,0.952380952380952,70.4761904761905,27.6190476190476,0.952380952380952,6.25,-73,-28,"Malombe","1"
"69","MWINGI CENTRAL","15069034207501","UKASI PRIMARY SCHOOL",71,2,199,4,283,7,276,0.72463768115942,25.7246376811594,72.1014492753623,1.44927536231884,2.47349823321555,-69,-197,"Musila","2"
"69","MWINGI CENTRAL","15069034207502","UKASI PRIMARY SCHOOL",82,5,236,1,329,5,324,1.54320987654321,25.3086419753086,72.8395061728395,0.308641975308642,1.51975683890578,-77,-231,"Musila","2"
"69","MWINGI CENTRAL","15069034218001","KATUNE PRIMARY SCHOOL",25,0,23,0,55,7,48,0,52.0833333333333,47.9166666666667,0,12.7272727272727,-25,-23,"Malombe","1"
"69","MWINGI CENTRAL","15069034218101","KWA NZILI DEB PRIMARY SCHOOL",23,1,18,0,43,1,42,2.38095238095238,54.7619047619048,42.8571428571429,0,2.32558139534884,-22,-17,"Malombe","3"
"69","MWINGI CENTRAL","15069034218201","ITUNGALI PRIMARY SCHOOL",21,4,12,2,43,4,39,10.2564102564103,53.8461538461538,30.7692307692308,5.12820512820513,9.30232558139535,-17,-8,"Malombe","1"
"69","MWINGI CENTRAL","15069034218301","KAMUMBU PRIMARY SCHOOL",80,2,25,1,109,1,108,1.85185185185185,74.0740740740741,23.1481481481481,0.925925925925926,0.917431192660551,-78,-23,"Malombe","3"
"69","MWINGI CENTRAL","15069034218401","KATHUNGU SHOPPING CENTRE",7,0,14,0,23,2,21,0,33.3333333333333,66.6666666666667,0,8.69565217391304,-7,-14,"Musila","1"
"69","MWINGI CENTRAL","15069034307601","IMWAA PRIMARY SCHOOL.",61,1,44,0,106,0,106,0.943396226415094,57.5471698113208,41.5094339622642,0,0,-60,-43,"Malombe","3"
"69","MWINGI CENTRAL","15069034307701","IMWAMBA PRIMARY  SCHOOL.",58,4,94,1,157,0,157,2.54777070063694,36.9426751592357,59.8726114649682,0.636942675159236,0,-54,-90,"Musila","3"
